Market Capitalization Value,Year,Country Name,Country Code,Indicator Name,Indicator Code
0,1989,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1990,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1991,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1992,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1993,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1994,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1995,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1996,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1997,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1998,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,1999,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,2000,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,2001,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
4055179566,2002,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
4515558808,2003,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
5226778809,2004,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
6209137625,2005,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
6971285595,2006,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
9747879532,2007,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
10109305183,2008,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
12416161049,2009,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
15856678596,2010,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
17805113119,2011,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
19907317066,2012,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
20146404996,2013,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
20497126770,2014,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
19134211764,2015,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
18116562465,2016,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
18753469630,2017,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
18053228579,2018,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
18799450743,2019,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
20116137326,2020,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
0,2021,Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD
21290586003,1960,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
21808473825,1961,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
23707015394,1962,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
28210036878,1963,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
26118787467,1964,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
29682172751,1965,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
32239121547,1966,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
33514552047,1967,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
36521482937,1968,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
41828336213,1969,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
44862605393,1970,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
49478916698,1971,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
53514844534,1972,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
69600788111,1973,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
86057777551,1974,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
91649152687,1975,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
91124551926,1976,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.03E+11,1977,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.15E+11,1978,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.35E+11,1979,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.71E+11,1980,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.74E+11,1981,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.67E+11,1982,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.75E+11,1983,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.60E+11,1984,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.36E+11,1985,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.53E+11,1986,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.86E+11,1987,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.04E+11,1988,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.18E+11,1989,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.53E+11,1990,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.73E+11,1991,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.38E+11,1992,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.37E+11,1993,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.40E+11,1994,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.70E+11,1995,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.68E+11,1996,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.82E+11,1997,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.66E+11,1998,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.62E+11,1999,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.84E+11,2000,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.59E+11,2001,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
2.65E+11,2002,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
3.53E+11,2003,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
4.39E+11,2004,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
5.12E+11,2005,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
5.76E+11,2006,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
6.61E+11,2007,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
7.08E+11,2008,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
7.19E+11,2009,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
8.60E+11,2010,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.64E+11,2011,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.73E+11,2012,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.84E+11,2013,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.00E+12,2014,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.24E+11,2015,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
8.82E+11,2016,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.02E+12,2017,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.91E+11,2018,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.98E+11,2019,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
9.22E+11,2020,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
1.08E+12,2021,Africa Eastern and Southern,AFE,GDP (current US$),NY.GDP.MKTP.CD
10404135069,1960,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
11127894641,1961,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
11943187848,1962,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
12676330765,1963,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
13838369295,1964,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
14862225760,1965,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
15832591204,1966,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
14426038230,1967,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
14880349280,1968,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
16882092549,1969,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
23504605476,1970,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
20832817218,1971,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
25264953766,1972,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
31273819026,1973,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
44214484997,1974,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
51444731784,1975,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
62129390375,1976,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
65315008068,1977,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
71199708192,1978,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
88628401269,1979,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.12E+11,1980,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
2.11E+11,1981,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.87E+11,1982,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.38E+11,1983,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.14E+11,1984,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.17E+11,1985,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.07E+11,1986,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.10E+11,1987,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.09E+11,1988,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.02E+11,1989,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.22E+11,1990,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.17E+11,1991,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.18E+11,1992,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
98826369836,1993,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
86281743753,1994,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.08E+11,1995,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.26E+11,1996,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.27E+11,1997,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.30E+11,1998,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.38E+11,1999,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.40E+11,2000,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.48E+11,2001,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
1.77E+11,2002,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
2.05E+11,2003,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
2.54E+11,2004,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
3.11E+11,2005,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
3.93E+11,2006,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
4.62E+11,2007,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
5.66E+11,2008,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
5.07E+11,2009,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
5.92E+11,2010,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
6.71E+11,2011,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
7.28E+11,2012,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
8.21E+11,2013,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
8.65E+11,2014,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
7.61E+11,2015,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
6.91E+11,2016,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
6.84E+11,2017,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
7.42E+11,2018,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
7.95E+11,2019,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
7.84E+11,2020,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
8.36E+11,2021,Africa Western and Central,AFW,GDP (current US$),NY.GDP.MKTP.CD
0,1960,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1961,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1962,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1963,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1964,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1965,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1966,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1967,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1968,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1969,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1970,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1971,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1972,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1973,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1974,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1975,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1976,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1977,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1978,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1979,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1980,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1981,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1982,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
0,1983,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
1857338012,1984,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
1897050133,1985,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2097326250,1986,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2080796250,1987,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2051236250,1988,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2253090000,1989,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2028553750,1990,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
1099559028,1991,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
652174990.8,1992,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
1185315468,1993,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
1880951520,1994,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2392764853,1995,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
3199641336,1996,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2258513974,1997,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2545964541,1998,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
3212121651,1999,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
3480355258,2000,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
3922100794,2001,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
4348068242,2002,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
5611496257,2003,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
7184685782,2004,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
8052073539,2005,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
8896072919,2006,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
10677324144,2007,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
12881353508,2008,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
12044208086,2009,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
11926922829,2010,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
12890764531,2011,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
12319830437,2012,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
12776220507,2013,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
13228147516,2014,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
11386850130,2015,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
11861199831,2016,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
13019689337,2017,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
15156432310,2018,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
15401830754,2019,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
15131866271,2020,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
18260043500,2021,Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD
2723593385,1960,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2434727330,1961,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2001428328,1962,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2702960118,1963,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2909292864,1964,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
3136258897,1965,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
3039834559,1966,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
3370843066,1967,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
3852115817,1968,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
4257218772,1969,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
4863487493,1970,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
5077222367,1971,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
6766766611,1972,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
8707847924,1973,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
13210029612,1974,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
15557934268,1975,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
17728347375,1976,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
20971901273,1977,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
26364491313,1978,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
33243422158,1979,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
42346380831,1980,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
44348672668,1981,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
45207088716,1982,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
48801369800,1983,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
53698278906,1984,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
57937868670,1985,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
63692238160,1986,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
66746396416,1987,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
59089067187,1988,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
55634414465,1989,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
62048562947,1990,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
45715614560,1991,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
48003078389,1992,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
49945599429,1993,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
42543178042,1994,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
41764315330,1995,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
46941582519,1996,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
48177612042,1997,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
48187747529,1998,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
48640653469,1999,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
54790392746,2000,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
54744712815,2001,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
56760355865,2002,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
67863828413,2003,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
85332581189,2004,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.03E+11,2005,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.17E+11,2006,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.35E+11,2007,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.71E+11,2008,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.37E+11,2009,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.61E+11,2010,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2.00E+11,2011,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2.09E+11,2012,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2.10E+11,2013,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
2.14E+11,2014,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.66E+11,2015,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.60E+11,2016,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.70E+11,2017,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.75E+11,2018,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.72E+11,2019,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.45E+11,2020,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
1.68E+11,2021,Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD
0,1960,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1961,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1962,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1963,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1964,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1965,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1966,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1967,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1968,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1969,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1970,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1971,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1972,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1973,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1974,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1975,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1976,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
0,1977,American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD
