Market Capitalization Value,Year,Country Name,Country Code,Indicator Name,Indicator Code
0,1985,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1986,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1987,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1988,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1989,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1990,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1991,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1992,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1993,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1994,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1995,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1996,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1997,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1998,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1999,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2000,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2001,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2002,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2003,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2004,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2005,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2006,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2007,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2008,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2009,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2010,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2011,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2012,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2013,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2014,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2015,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2016,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2017,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2018,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2019,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2020,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2021,Afghanistan,AFG,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1960,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1961,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1962,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1963,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1964,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1965,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1966,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1967,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1968,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1969,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1970,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1971,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1972,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1973,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1974,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1975,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1976,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1977,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1978,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1979,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1980,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1981,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1982,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1983,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1984,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1985,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1986,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1987,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1988,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1989,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1990,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1991,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1992,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.21E+11,1993,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.66E+11,1994,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.84E+11,1995,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.50E+11,1996,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.37E+11,1997,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
1.75E+11,1998,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.66E+11,1999,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.08E+11,2000,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
1.50E+11,2001,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2002,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
2.68E+11,2003,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
4.50E+11,2004,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
5.61E+11,2005,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2006,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2007,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2008,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2009,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2010,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2011,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2012,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2013,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2014,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2015,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2016,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2017,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2018,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2019,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2020,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2021,Africa Eastern and Southern,AFE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1960,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1961,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1962,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1963,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1964,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1965,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1966,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1967,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1968,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1969,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1970,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1971,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1972,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1973,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1974,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1975,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1976,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1977,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1978,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1979,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1980,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1981,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1982,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1983,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1984,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1985,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1986,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1987,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1988,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1989,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1990,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1991,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1992,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1993,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1994,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1995,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1996,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1997,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1998,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1999,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2000,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2001,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
4038650000,2002,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2003,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2004,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
25186410000,2005,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
37745770000,2006,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
95601030000,2007,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
57994450000,2008,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
40774750000,2009,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
60652210000,2010,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
48414500000,2011,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2012,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
92428750000,2013,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
74476710000,2014,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
62466910000,2015,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2016,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2017,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2018,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2019,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
73147850000,2020,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2021,Africa Western and Central,AFW,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1960,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1961,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1962,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1963,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1964,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1965,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1966,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1967,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1968,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1969,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1970,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1971,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1972,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1973,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1974,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1975,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1976,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1977,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1978,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1979,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1980,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1981,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1982,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1983,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1984,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1985,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1986,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1987,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1988,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1989,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1990,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1991,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1992,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1993,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1994,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1995,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1996,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1997,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1998,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1999,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2000,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2001,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2002,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2003,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2004,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2005,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2006,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2007,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2008,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2009,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2010,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2011,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2012,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2013,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2014,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2015,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2016,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2017,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2018,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2019,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2020,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,2021,Albania,ALB,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1960,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1961,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1962,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1963,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1964,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1965,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1966,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1967,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1968,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1969,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1970,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1971,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1972,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1973,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1974,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1975,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1976,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1977,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1978,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1979,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1980,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1981,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1982,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
0,1983,Algeria,DZA,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD
